#########################################################################################################
# Fit coefficients on mass-radius relationships.
#
# Each mass-radius relationship is fitted by a function of the form :
#   log10(Rp/R_Earth) = a*log10(Mp/M_Earth) + exp(-d*(log10(Mp/M_Earth)+c)) + b
#
# Fits are performed only for cases where errcode=0
#
# x_core' : core to core+mantle mass fraction in the planet, i.e. the core mass fraction without taking into account H2O in hydrosphere or atmosphere
# x_H2O : total water mass fraction in the planet (taking into account the mass of H2O in the atmosphere)
# T_irr : irradiation temperature (in K)
# a,b,c,d : coefficients of the fits
# number : out of 20 masses, how many have errcode=0
# MAE : Mean Average Error (in %)
# max error : greatest error (in %) between one point and the fitted function
# loc : location of the point with the greatest error
#
# 2024 update:
# mass_low: lower limit in mass (units of M_e) on the validity range of the fit (lowest valid point)
# mass_up: upper limit in mass (units of M_e) on the validity range of the fit (upper valid point)
#
#########################################################################################################
#
#   x_core'    x_H2O     t_irr                a                b                d                c  number         MAE   max error     loc    mass_low     mass_up
   0.00000   0.30000    500.00   0.209118024259   0.177272272431   2.846381803930   0.819303861556      15    0.036395     0.11034       8    0.674117   19.997209
   0.00000   0.40000    500.00   0.204158902496   0.196844577594   2.820452212766   0.785378519181      13    0.025112     0.04594       8    0.858871   15.705707
   0.00000   0.50000    500.00   0.200329196053   0.213586489796   2.773630498576   0.761222106600      13    0.023534     0.06846       9    1.094179   19.996817
   0.00000   0.60000    500.00   0.193260952357   0.234235210402   2.895638440142   0.709008951403      13    0.026644    0.091377      11    1.094421   19.995780
   0.00000   0.70000    500.00   0.190586257333   0.248078566477   2.847324838496   0.689793477538      13    0.030438       0.101      12    1.095089   19.999657
   0.00000   0.80000    500.00   0.186275519870   0.264047249867   2.886343590558   0.655624424221      12    0.023874    0.082731      12    1.394044   19.997589
   0.00000   0.90000    500.00   0.182540984938   0.279052068829   2.902194373233   0.628051950565      12    0.026338    0.053454      12    1.395142   19.997691
   0.00000   1.00000    500.00   0.178191514596   0.294789079365   2.935146663163   0.596784341135      11    0.015366    0.052898      11    1.776219   19.986601
   0.00000   0.10000    600.00   0.222810054390   0.127040355625   2.803033004102   0.883515205993      16    0.058442     0.15917       6    0.528723   19.994052
   0.00000   0.20000    600.00   0.213094176486   0.159025790797   2.875369134599   0.799447590525      15    0.046377     0.10806       7    0.673971   19.991025
   0.00000   0.30000    600.00   0.207286260160   0.182099443697   2.852471576789   0.753757183693      14    0.032181     0.11157       8    0.858470   19.996828
   0.00000   0.40000    600.00   0.200570279899   0.204370062091   2.901413523848   0.705663415697      14    0.036816    0.074788       8    0.859154   19.996133
   0.00000   0.50000    600.00   0.195356936974   0.223303509531   2.907866798939   0.672455355733      13    0.035082    0.068281      15    1.094431   19.997353
   0.00000   0.60000    600.00   0.191162106796   0.240044588143   2.897949860030   0.644046505686      13    0.035727    0.061922      11    1.094597   19.989502
   0.00000   0.70000    600.00   0.187105209559   0.256185245081   2.912113353088   0.613226200577      12    0.033472    0.079455      10    1.394449   19.986454
   0.00000   0.80000    600.00   0.183149624731   0.271776164547   2.919630785441   0.586685127594      12     0.02389    0.058622      12    1.394915   19.994365
   0.00000   0.90000    600.00   0.179926656523   0.285873716305   2.883677408863   0.570392451517      11    0.024979    0.067991      12    1.775857   19.994785
   0.00000   1.00000    600.00   0.174447425201   0.303895539945   2.991626784485   0.523284440114      11    0.027498    0.055804      19    1.776119   19.995690
   0.00000   0.10000    700.00   0.216529830960   0.136930451688   3.015526484842   0.795224869859      16     0.11397     0.38944       6    0.528868   19.995122
   0.00000   0.20000    700.00   0.207661324958   0.168257231591   3.042472110798   0.718620584634      15    0.085874     0.27577       7    0.674289   19.997509
   0.00000   0.30000    700.00   0.201815114082   0.191643572921   3.004359218431   0.675843893149      14    0.053553     0.10995       8    0.858617   19.991667
   0.00000   0.40000    700.00   0.199192806868   0.208424862757   2.877170022997   0.657111609910      13    0.031856    0.077444      12    1.093502   19.994861
   0.00000   0.50000    700.00   0.191471856902   0.231375760424   3.003832261757   0.601978217041      13    0.039451     0.11803       9    1.094358   19.996144
   0.00000   0.60000    700.00   0.190159232918   0.244044567948   2.873703227853   0.593602511522      11    0.029996    0.080702      11    1.394088   15.695559
   0.00000   0.70000    700.00   0.182829589264   0.265145461908   2.998897638739   0.547024473829      12    0.027835    0.057739      14    1.394361   19.996857
   0.00000   0.80000    700.00   0.178291720466   0.281789267163   3.035914383544   0.513952333266      12     0.02483    0.078575      10    1.395615   19.981364
   0.00000   0.90000    700.00   0.175457809002   0.295708957619   2.991918487930   0.498038151318      11    0.012486     0.03258      12    1.776327   19.982987
   0.00000   1.00000    700.00   0.169971914938   0.313832960213   3.081201184175   0.456726963639      11   0.0094036    0.025843      13    1.777114   19.984224
   0.00000   0.10000    800.00   0.210005266432   0.146890666596   3.257996893427   0.711531128234      16     0.17912     0.37134       6    0.529257   19.993131
   0.00000   0.20000    800.00   0.201472383471   0.178328179510   3.275838745850   0.634086520287      15     0.15419     0.36833       7    0.674464   19.999476
   0.00000   0.30000    800.00   0.193413352276   0.204782215583   3.313262171438   0.579158106239      13    0.096414     0.18268       8    0.859148   15.697960
   0.00000   0.40000    800.00   0.192200040677   0.220897566070   3.172265249717   0.556002981154      13    0.066149     0.21405       9    1.094421   19.999217
   0.00000   0.50000    800.00   0.185263703372   0.242904396275   3.272853896408   0.506175859184      13    0.077784      0.1888       9    1.095137   19.997694
   0.00000   0.60000    800.00   0.182079185497   0.258427694676   3.182539974528   0.490810804966      12    0.046352     0.12923      10    1.394496   19.984880
   0.00000   0.70000    800.00   0.176507959998   0.277194384823   3.263046967650   0.449670390556      12    0.043117     0.10949      10    1.395316   19.994467
   0.00000   0.80000    800.00   0.174115573885   0.290815905865   3.175052200557   0.438781257298      11    0.021824    0.057878      11    1.776595   19.987176
   0.00000   0.90000    800.00   0.168095796664   0.309753246419   3.287403178284   0.396070015086      11    0.035644    0.077127      11    1.776821   19.993632
   0.00000   1.00000    800.00   0.166846236517   0.321777192111   3.188676024718   0.384002724494      10    0.021421    0.045238      19    2.263259   19.986485
   0.00000   0.10000    900.00   0.209456140551   0.148698311680   3.149901742889   0.686305740058      16     0.22011     0.78952       6    0.529399   19.998136
   0.00000   0.20000    900.00   0.203935347910   0.176331814784   3.047692177107   0.624193066630      15     0.16459     0.67221       7    0.674770   19.994746
   0.00000   0.30000    900.00   0.202502511186   0.194095571276   2.890832392157   0.591708054990      14    0.052277     0.24801       8    0.859357   19.997539
   0.00000   0.40000    900.00   0.199604443711   0.211279686658   2.788639137837   0.568332039671      13    0.071616     0.28356      10    1.094581   19.990532
   0.00000   0.50000    900.00   0.198874798068   0.223846564155   2.652392261547   0.557567953661      12    0.051237    0.092098      10    1.394113   19.995038
   0.00000   0.60000    900.00   0.195468840908   0.239935948766   2.645143739418   0.525756095067      12    0.061708     0.21314      11    1.395050   19.995509
   0.00000   0.70000    900.00   0.188295357431   0.260942879083   2.712622572620   0.490033301597      12    0.061922     0.18604      10    1.395882   19.987644
   0.00000   0.80000    900.00   0.187014133295   0.272564954542   2.638091267990   0.476784477280      11    0.048426     0.10321      12    1.777289   19.986075
   0.00000   0.90000    900.00   0.185897121090   0.283743141844   2.575196126448   0.460057732263      11    0.080059     0.25528      12    1.777771   19.985502
   0.00000   1.00000    900.00   0.182469972575   0.298407169378   2.547246923922   0.443379379837      10     0.06749     0.14005      12    2.263017   19.994651
   0.00000   0.10000   1000.00   0.211466927341   0.146819157457   2.892027941018   0.700973600671      16     0.16629     0.43975       6    0.529330   19.993299
   0.00000   0.20000   1000.00   0.210579072139   0.167531191866   2.660543157727   0.660494614738      14    0.063714     0.16543      12    0.858414   19.999142
   0.00000   0.30000   1000.00   0.202655577180   0.194438715539   2.700518155192   0.605287983988      14    0.077944     0.20376      10    0.859601   19.992904
   0.00000   0.40000   1000.00   0.193959245588   0.220341979788   2.757514440256   0.562360403520      13     0.10341     0.29219       9    1.094678   19.990598
   0.00000   0.50000   1000.00   0.187885015366   0.241154350048   2.759927062652   0.533241027533      12    0.063809     0.17899      13    1.393966   19.994110
   0.00000   0.60000   1000.00   0.182410523910   0.260568809460   2.775591058820   0.503438516691      12    0.083038     0.19377      10    1.394560   19.993402
   0.00000   0.70000   1000.00   0.172986719917   0.285309624670   2.920985435702   0.456968617038      11    0.080744     0.18966      14    1.776744   19.989649
   0.00000   0.80000   1000.00   0.169667969621   0.300492981616   2.879556495148   0.440792497792      11    0.071512      0.1465      12    1.777251   19.992795
   0.00000   0.90000   1000.00   0.168948318838   0.311406846579   2.759070978182   0.437444176480      11    0.085729     0.25539      11    1.778324   19.994324
   0.00000   1.00000   1000.00   0.152935051789   0.346496224771   3.163234232901   0.354597807351      10    0.066465     0.15725      15    2.263132   19.988224
   0.00000   0.10000   1100.00   0.198661696057   0.164866923742   3.132484342900   0.674530336861      16     0.33982      1.0137       6    0.529295   19.996000
   0.00000   0.20000   1100.00   0.208281184864   0.171519794986   2.552867766478   0.682240461447      14    0.087819     0.27886      10    0.858638   19.995043
   0.00000   0.30000   1100.00   0.192551006075   0.210494596849   2.805975967502   0.599188458894      14     0.12051     0.34784       8    0.859283   19.991676
   0.00000   0.40000   1100.00   0.189650460060   0.228555377274   2.715215474183   0.577384801441      13    0.089975     0.25223      11    1.094442   19.998456
   0.00000   0.50000   1100.00   0.186677010854   0.244544681709   2.597468202560   0.573099121359      12    0.074188     0.16778      12    1.394361   19.993868
   0.00000   0.60000   1100.00   0.178883882637   0.268041521578   2.694554630312   0.529327009912      12    0.073425     0.23021      12    1.395093   19.987260
   0.00000   0.70000   1100.00   0.182298778880   0.273386586690   2.493429887130   0.538850943051      10     0.07077      0.1284      15    1.776603   15.694328
   0.00000   0.80000   1100.00   0.172889983974   0.298426190096   2.633676404168   0.492090318477      11    0.075139     0.20784      13    1.776803   19.991316
   0.00000   0.90000   1100.00   0.170485552665   0.313075081852   2.628721815722   0.468000720790      10    0.082837     0.18893      13    1.777705   15.708808
   0.00000   1.00000   1100.00   0.164938887102   0.331150982103   2.615542199443   0.455646606406      10    0.070728     0.12927      14    2.263355   19.984045
   0.00000   0.10000   1200.00   0.187598285747   0.180985284407   3.544774108193   0.625092822576      16      0.4547      1.1069       6    0.529453   19.991852
   0.00000   0.20000   1200.00   0.197007280531   0.190410978890   2.852551388257   0.637118589929      14     0.13475     0.30397       8    0.858692   19.994192
   0.00000   0.30000   1200.00   0.182221500692   0.228027860173   3.147470393164   0.551080556276      14     0.16648     0.32399       8    0.859682   19.996202
   0.00000   0.40000   1200.00   0.179231859264   0.247155097967   3.062369094550   0.526239696699      13     0.12698     0.19598       9    1.094661   19.996394
   0.00000   0.50000   1200.00   0.178278438250   0.260920678665   2.877821495343   0.526537636192      12    0.097849     0.17541      14    1.394161   19.996204
   0.00000   0.60000   1200.00   0.168415963629   0.287548909169   3.070300150509   0.471365598366      12    0.097882     0.15252      10    1.395410   19.994784
   0.00000   0.70000   1200.00   0.167973469904   0.299349939044   2.924765517892   0.470307343269      11    0.058455     0.11467      15    1.776705   19.992063
   0.00000   0.80000   1200.00   0.160944114520   0.321067685169   3.068945111017   0.422770627981      11    0.058407     0.13637      18    1.777091   19.999890
   0.00000   0.90000   1200.00   0.152233505106   0.344426767740   3.211520297310   0.384751176035      11    0.055921     0.12751      18    1.777770   19.989114
   0.00000   1.00000   1200.00   0.148502486777   0.360870982974   3.222064872898   0.359797977955      10    0.041324     0.10152      18    2.263221   19.992737
   0.00000   0.10000   1300.00   0.183623699061   0.188026217032   3.848886655137   0.580662876288      16     0.47918      1.3349       6    0.529566   19.994747
   0.00000   0.20000   1300.00   0.191499612975   0.200231492160   3.116143770343   0.587420369914      14    0.088793     0.29305       8    0.858529   19.990078
   0.00000   0.30000   1300.00   0.179009968307   0.234716449906   3.379062732882   0.507619744030      14     0.14713     0.38267       8    0.859346   19.991789
   0.00000   0.40000   1300.00   0.176608527055   0.253203024418   3.262631080252   0.484716267188      13    0.062581     0.18916       9    1.094984   19.997526
   0.00000   0.50000   1300.00   0.174568304238   0.269239075527   3.138172307875   0.472267413996      12    0.029156    0.069488      15    1.393922   19.996813
   0.00000   0.60000   1300.00   0.168051123925   0.290866345888   3.235169626167   0.430245825222      12     0.04265     0.13173      10    1.394529   19.999644
   0.00000   0.70000   1300.00   0.166597569983   0.304440483460   3.132368186042   0.420403761260      11    0.027658    0.067847      18    1.777001   19.987920
   0.00000   0.80000   1300.00   0.161889849766   0.322696804717   3.209407239910   0.383069018446      11    0.018765    0.042607      18    1.777033   19.988666
   0.00000   0.90000   1300.00   0.156778618108   0.341091130590   3.261460097334   0.354082131293      11    0.035613    0.060412      11    1.778347   19.993760
   0.00000   1.00000   1300.00   0.159668740255   0.348770917946   3.132225251880   0.340770713633       9    0.021769    0.038726      12    2.263924   15.704419
   0.10000   0.10000    400.00   0.228662288633   0.108181094608   2.713531719086   1.050630624136      16    0.062626     0.20254       5    0.415070   15.694849
   0.10000   0.20000    400.00   0.218607863722   0.140840483900   2.812391731726   0.958904369736      16    0.054486     0.19225       6    0.528849   19.990731
   0.10000   0.30000    400.00   0.212834108950   0.163906208914   2.744740078760   0.926861657712      15    0.048868     0.15519       7    0.673740   19.991728
   0.10000   0.40000    400.00   0.206108518672   0.186587887868   2.815641974724   0.872318893241      15    0.046248     0.11235      10    0.674534   19.997620
   0.10000   0.50000    400.00   0.202361969071   0.203782872461   2.759858226996   0.849350462034      14    0.032933     0.10534      10    0.858897   19.993898
   0.10000   0.60000    400.00   0.200029244598   0.218459174052   2.685213005518   0.835952325292      13    0.022416     0.05117      11    1.093900   19.997593
   0.10000   0.70000    400.00   0.195426907573   0.235570445770   2.737511334200   0.793809026069      12    0.051028     0.15031      11    1.094464   15.699972
   0.10000   0.80000    400.00   0.192133279123   0.250096437418   2.688717980805   0.783862273923      12    0.035202    0.078131      14    1.393908   19.997114
   0.10000   0.90000    400.00   0.187350537305   0.266956448785   2.761110654746   0.741402864745      11    0.028927    0.057842      12    1.394217   15.698837
   0.10000   1.00000    400.00   0.183937966315   0.282211820057   2.797308950511   0.704831237252      12    0.035423    0.077723      12    1.394634   19.995371
   0.10000   0.10000    500.00   0.223441561892   0.116675289201   2.844287972987   0.945943972514      16    0.062274     0.15997       8    0.415166   15.701626
   0.10000   0.20000    500.00   0.214444078758   0.148573546107   2.888522391852   0.864591590693      16    0.047909     0.13436       9    0.529170   19.993199
   0.10000   0.30000    500.00   0.208983718187   0.171793571914   2.833372852274   0.825019976369      15    0.047728     0.10021      10    0.674429   19.997279
   0.10000   0.40000    500.00   0.202839641879   0.193936944932   2.846615472196   0.785442482786      14    0.028686     0.06608       9    0.858587   19.998875
   0.10000   0.50000    500.00   0.197814296451   0.213252361322   2.860839190062   0.747453948739      13     0.01915    0.061897       9    0.859456   15.699352
   0.10000   0.60000    500.00   0.195052374880   0.228859655653   2.827273692373   0.720382216538      13    0.024337    0.066654      17    1.094433   19.997078
   0.10000   0.70000    500.00   0.190703231539   0.245699269104   2.830540024248   0.693642421590      13    0.029253    0.056557      19    1.094980   19.982711
   0.10000   0.80000    500.00   0.186269770389   0.262488276187   2.872188288250   0.659422635517      12    0.031266      0.1084      12    1.394458   19.996461
   0.10000   0.90000    500.00   0.181721268756   0.279217781552   2.911817631549   0.628103978447      12    0.022874    0.049867      12    1.395290   19.996531
   0.10000   1.00000    500.00   0.178191514591   0.294789079374   2.935146663332   0.596784341107      11    0.015366    0.052898      11    1.776219   19.986601
   0.10000   0.10000    600.00   0.217086668398   0.126303402330   3.024612828756   0.855999623607      16     0.15186     0.41791       5    0.415513   15.702815
   0.10000   0.20000    600.00   0.212409655411   0.153140946654   2.873172768963   0.806335270559      15     0.04626     0.13178       7    0.673876   19.997945
   0.10000   0.30000    600.00   0.204374630650   0.180343395677   2.947476784390   0.742112928965      15    0.055359      0.1273       8    0.674587   19.998099
   0.10000   0.40000    600.00   0.199931820482   0.200412330698   2.896011051627   0.710329144181      14    0.041743    0.081453       8    0.858969   19.996712
   0.10000   0.50000    600.00   0.195368893735   0.219342220753   2.882111087139   0.679388831429      12    0.045829     0.12357       9    1.093940   15.703712
   0.10000   0.60000    600.00   0.190032429853   0.238422963002   2.910449315267   0.644812132349      13    0.037629    0.096949      11    1.094630   19.996988
   0.10000   0.70000    600.00   0.187006180216   0.254102830542   2.909000938585   0.614682703934      12    0.035138    0.081916      10    1.394319   19.997486
   0.10000   0.80000    600.00   0.182342964510   0.271260090923   2.927468212622   0.586833405653      12    0.027003    0.070694      12    1.395203   19.995942
   0.10000   0.90000    600.00   0.179938728943   0.285084467779   2.876775801211   0.572051946269      11    0.017305    0.047187      12    1.775630   19.989035
   0.10000   1.00000    600.00   0.174447425123   0.303895540069   2.991626784415   0.523284440153      11    0.027498    0.055804      19    1.776119   19.995690
   0.10000   0.10000    700.00   0.215282493144   0.130166922172   3.021070687130   0.803793817779      15      0.1055     0.35557       6    0.528861   15.697859
   0.10000   0.20000    700.00   0.207408048202   0.161943550754   3.035470431309   0.725472778571      15    0.083001      0.3069       7    0.674122   20.000118
   0.10000   0.30000    700.00   0.201202898838   0.186764152337   3.001699736982   0.681143348452      14    0.043573     0.10335       8    0.858763   19.990177
   0.10000   0.40000    700.00   0.193543349375   0.211638767525   3.095915115638   0.625420401861      14     0.08288     0.26962       8    0.859313   19.998995
   0.10000   0.50000    700.00   0.191109302103   0.228078497513   2.998712237171   0.605790682765      13    0.031877     0.08283      18    1.094433   19.997237
   0.10000   0.60000    700.00   0.188434610185   0.243399105521   2.902038025973   0.593306542582      12    0.039441    0.070704      11    1.393549   19.995317
   0.10000   0.70000    700.00   0.180553725759   0.265865712075   3.050798521525   0.542238394393      11    0.024696    0.064844      15    1.395144   15.701581
   0.10000   0.80000    700.00   0.178568523244   0.280085291279   3.026593012935   0.515853446511      12    0.038225    0.089776      14    1.395344   19.995558
   0.10000   0.90000    700.00   0.174716713741   0.296078153493   3.018366427733   0.494170885421      11    0.024825    0.068245      11    1.776394   19.985432
   0.10000   1.00000    700.00   0.170001495369   0.313791087970   3.080431846677   0.456804238668      11   0.0091298     0.02547      13    1.777114   19.984224
   0.10000   0.10000    800.00   0.207556132183   0.141491661945   3.314508788316   0.713631347541      15     0.18696      0.4253       6    0.529202   15.698949
   0.10000   0.20000    800.00   0.201227077394   0.172137111763   3.291212941657   0.636300869592      15     0.16112     0.43692       7    0.674430   19.996843
